decision_stratum_id,passenger_equivalent_service_count,representative_service_identity_id,representative_plan_id,all_service_identity_ids_json,all_representative_plan_ids_json,topology_family_aliases_json,practical_tiebreak_invoked,practical_tiebreak_rule,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_worker_od_mass_upper_bound,stress_min_connection_match_share,span_minutes,annual_service_days,uniform_headway_min,stress_max_unmatched_connection_event_count,stress_worst_route_weighted_mean_gap_min,stress_max_incomplete_route_count,stress_max_fleet_recovery15,public_route_count,exact_annual_bus_km,public_explicit_field_check_pending_count,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,robust_frontier_classes,primary_selected,runner_up_selected,minimum_public_pattern_departures_per_service_day,minimum_public_pattern_departures_per_year,population_access_auc_5_10,worst_municipality_access_auc_5_10,resident_access_service_opportunity_index,worst_municipality_access_service_opportunity_index,territorial_worker_od_service_opportunity_upper_bound,accessibility_utility_is_passenger_trip_count,accessibility_utility_is_modal_share,weighted_composite_score_used,accessibility_utility_frontier_member
P2STRATUM_ae8ca89e5289dbf4,1,P2SERVICE_e7a6d5d59f26456b,P2PLAN_30e1b0c90c44329c,"[""P2SERVICE_e7a6d5d59f26456b""]","[""P2PLAN_30e1b0c90c44329c""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.100623384042,0.240002993083,0.315249788018,0.033694851388,0.062574266565,0.074188964284,641.0,0.9908256880733946,1110,312,60,1,32.463522616068936,1,1,1,105247.94765,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,5928,0.2132384693577,0.0562333815557,1264.0776463524455,333.3514858621896,3799848.0,false,false,false,false
P2STRATUM_b17fa1ab5adaee0d,1,P2SERVICE_2a07752b91c66f6c,P2PLAN_a462a2c89f348b80,"[""P2SERVICE_2a07752b91c66f6c""]","[""P2PLAN_a462a2c89f348b80""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,844.0,0.9873417721518988,960,260,20,2,17.433653904397012,1,2,1,102555.439572,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,12480,0.1431953125421,0.0,1787.077500525408,0.0,10533120.0,false,false,false,false
P2STRATUM_b1812b9981c5a366,1,P2SERVICE_8bd06cfa8df5720f,P2PLAN_1599e8cb7bf5e5e7,"[""P2SERVICE_8bd06cfa8df5720f""]","[""P2PLAN_1599e8cb7bf5e5e7""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.081009852531,0.214104728558,0.278417422375,0.0,0.0,0.0,221.0,0.9873417721518988,960,260,20,2,16.15689708528738,1,2,1,103670.426521,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,12480,0.18703880451330002,0.0,2334.244280325984,0.0,2758080.0,false,false,false,false
P2STRATUM_b6b74e69c6608225,1,P2SERVICE_8cc5ba218d183661,P2PLAN_381ab2b134432562,"[""P2SERVICE_8cc5ba218d183661""]","[""P2PLAN_381ab2b134432562""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,0.9894736842105263,960,260,15,2,17.071701233049584,1,3,1,94183.852206,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,16640,0.138251455614,0.0020708389817,2300.5042214169603,34.458760655488,0.0,false,false,false,true
P2STRATUM_b715bf2207be4d20,1,P2SERVICE_0fc2bd13a6fa9870,P2PLAN_2a4c82edc3b71688,"[""P2SERVICE_0fc2bd13a6fa9870""]","[""P2PLAN_2a4c82edc3b71688""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.061481646866,0.166894976061,0.206348707293,0.0,0.0,0.0,643.0,0.9874213836477987,960,312,20,4,16.13366974339657,2,4,2,105306.990153,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,14976,0.1431617235489,0.0,2143.9899718683264,0.0,9629568.0,false,false,false,true
P2STRATUM_b7bc4cd9d125a561,1,P2SERVICE_e3e420ce616f2db6,P2PLAN_06a9dc6b92f2426e,"[""P2SERVICE_e3e420ce616f2db6""]","[""P2PLAN_06a9dc6b92f2426e""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,0.9726775956284153,1110,312,20,5,17.38039006458645,1,2,1,97127.097588,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,55,17160,0.138251455614,0.0020708389817,2372.39497833624,35.535596925972,0.0,false,false,false,false
P2STRATUM_bd01d51d43a13817,1,P2SERVICE_71c68350459ae643,P2PLAN_246a712c3fcab97d,"[""P2SERVICE_71c68350459ae643""]","[""P2PLAN_246a712c3fcab97d""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.089644584924,0.205491097133,0.273710136617,0.0,0.0,0.0,375.0,0.9873417721518988,960,260,20,2,17.262319217797014,1,2,1,100566.720971,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,12480,0.18438095136710003,0.0,2301.0742730614083,0.0,4680000.0,false,false,false,false
P2STRATUM_bd2ee12a55304b22,1,P2SERVICE_5e49bf88b6150b69,P2PLAN_21f12ca49d29fcb6,"[""P2SERVICE_5e49bf88b6150b69""]","[""P2PLAN_21f12ca49d29fcb6""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.08342236724,0.221667548714,0.272667216154,0.0,0.0,0.0,221.0,0.9894736842105263,960,260,15,2,16.235343589207805,1,3,1,111249.466399,2,2,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,16640,0.1903939277598,0.0,3168.154957923072,0.0,3677440.0,false,false,false,true
P2STRATUM_bf5da37f8171d69b,1,P2SERVICE_6682195b780577d7,P2PLAN_6d0b7a52310f7482,"[""P2SERVICE_6682195b780577d7""]","[""P2PLAN_6d0b7a52310f7482""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.0947375224,0.222599749932,0.304776516606,5.0341214e-05,0.001838235294,0.015897834464,1735.0,0.9787234042553191,960,260,60,4,32.38004959761254,2,2,2,107338.14171,4,4,2,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,4160,0.20067643500719998,0.004113786903999999,834.8139696299519,17.113353520639997,7217600.0,false,false,false,true
P2STRATUM_c0e828d599f86cbb,1,P2SERVICE_3aba673141f4e976,P2PLAN_745edab22d294840,"[""P2SERVICE_3aba673141f4e976""]","[""P2PLAN_745edab22d294840""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.106365636957,0.241773228843,0.319076999002,0.066479875394,0.170853502565,0.220739738276,1055.0,0.972972972972973,1110,260,60,6,32.32238816996894,2,2,2,104832.388765,2,2,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,4940,0.21661170530900004,0.14951866155590002,1070.0618242264602,738.6221880861461,5211700.0,false,false,false,true
P2STRATUM_c1e166886a8a0dd8,1,P2SERVICE_86b0054b5eb5b7bb,P2PLAN_9ec50a3a79b14b03,"[""P2SERVICE_86b0054b5eb5b7bb""]","[""P2PLAN_9ec50a3a79b14b03""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,0.9873417721518988,960,365,20,2,16.539039568741835,1,2,1,99848.694318,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,17520,0.14293616578280002,0.0,2504.2416245146565,0.0,8584800.0,false,false,false,true
P2STRATUM_c35d10f6e008736f,1,P2SERVICE_baff53f28ba59bd2,P2PLAN_12882747dc9e8515,"[""P2SERVICE_baff53f28ba59bd2""]","[""P2PLAN_12882747dc9e8515""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.073553829665,0.17792427326,0.237261308075,0.0,0.000465712767,0.013951238382,134.0,0.9841269841269841,960,365,30,2,22.891956315146118,1,2,1,106659.583841,2,2,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,11680,0.15848054714450002,0.0030231040599,1851.0527906477603,35.309855419632,1565120.0,false,false,false,true
P2STRATUM_c3bbc19162bdeda2,1,P2SERVICE_bf45878bf2732ab9,P2PLAN_427e172c1632b69c,"[""P2SERVICE_bf45878bf2732ab9""]","[""P2PLAN_427e172c1632b69c""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.086041434286,0.210009750506,0.252942038261,0.0,0.0,0.0,490.0,0.9873417721518988,960,312,20,2,17.385369041647014,1,2,1,103521.783666,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,14976,0.181405713191,0.0,2716.731960748416,0.0,7338240.0,false,false,false,false
P2STRATUM_c8b1d034c06670a5,1,P2SERVICE_f1b53090b50a9162,P2PLAN_1572612c170e1459,"[""P2SERVICE_f1b53090b50a9162""]","[""P2PLAN_1572612c170e1459""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.099081590954,0.234569034241,0.314122380896,0.0,0.0,0.0,733.0,0.9727891156462585,1110,260,30,4,20.668071748081616,1,2,1,107656.029458,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,9620,0.20983347058590002,0.0,2018.597987036358,0.0,7051460.0,false,false,false,false
P2STRATUM_c95335fb03380288,1,P2SERVICE_e2810df363883e1d,P2PLAN_aecca2e93353b1b0,"[""P2SERVICE_e2810df363883e1d""]","[""P2PLAN_aecca2e93353b1b0""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.088034123665,0.190938038621,0.250227822014,0.023017925773,0.050908041569,0.063137253657,90.0,0.9727891156462585,1110,312,30,4,20.851555226431614,1,2,1,101701.870362,1,1,3,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,11544,0.1719248208128,0.0449868492478,1984.700131462963,519.3281877166032,1038960.0,false,false,false,false
P2STRATUM_ce3af262dd79abe2,1,P2SERVICE_2b71c30103468199,P2PLAN_816d29e1e2a70652,"[""P2SERVICE_2b71c30103468199""]","[""P2PLAN_816d29e1e2a70652""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.080335421758,0.204655275342,0.247658135595,0.0,0.0,0.0,221.0,0.9817351598173516,1110,312,15,4,15.805071748112779,1,2,1,104675.716253,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,74,23088,0.1759598913174,0.0,4062.561970736131,0.0,5102448.0,false,false,false,true
P2STRATUM_d1e8e5fe191be0a3,1,P2SERVICE_cb4135f102ee5cc4,P2PLAN_ec23b2eefe9b0db6,"[""P2SERVICE_cb4135f102ee5cc4""]","[""P2PLAN_ec23b2eefe9b0db6""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.04799568673,0.151404771835,0.228379359125,0.0,0.019833047594,0.093473095134,753.0,0.963302752293578,1110,312,60,4,34.7148275640959,1,1,1,107695.417061,3,3,0,ROBUST_PASSENGER_UNRESTRICTED,false,false,18,5616,0.1357769637615,0.0286111428238,762.523428484584,160.6801780984608,4228848.0,false,false,false,false
P2STRATUM_d31b2b7c5640fabb,1,P2SERVICE_46745886a60b1f3d,P2PLAN_6073e4c9e0688a51,"[""P2SERVICE_46745886a60b1f3d""]","[""P2PLAN_6073e4c9e0688a51""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.098074249414,0.227378581176,0.332050379807,0.023772670879,0.083853769642,0.165641587049,1055.0,0.981651376146789,1110,260,60,2,29.790524877318937,1,1,1,110340.191639,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,4940,0.2095216413736,0.0821870034945,1035.036908385584,406.00379726283,5211700.0,false,false,false,false
P2STRATUM_d4cd4e522dc99b56,1,P2SERVICE_b9a1af787665acce,P2PLAN_0f483ee770626eaf,"[""P2SERVICE_b9a1af787665acce""]","[""P2PLAN_0f483ee770626eaf""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.08075166393,0.194842164745,0.280354541021,0.0,0.019833047594,0.093473095134,1367.0,0.9787234042553191,960,312,60,2,27.61350100646254,1,2,1,107900.61697,3,3,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,4992,0.17771748975569998,0.0286111428238,887.1657088604543,142.8268249764096,6824064.0,false,false,false,true
P2STRATUM_db9e1b3b775ffe11,1,P2SERVICE_eb6fc3e7f2e590d3,P2PLAN_13c01153640b96d4,"[""P2SERVICE_eb6fc3e7f2e590d3""]","[""P2PLAN_13c01153640b96d4""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.074554775408,0.197433956518,0.264277129304,0.0,0.0,0.0,956.0,0.9811320754716981,1110,312,60,2,34.9686868116959,1,2,1,105650.627277,3,3,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,18,5616,0.17393883674219998,0.0,976.840507144195,0.0,5368896.0,false,false,false,false
P2STRATUM_de512e6723237dbf,1,P2SERVICE_20ab439daa900dfb,P2PLAN_3272aa0339de2bad,"[""P2SERVICE_20ab439daa900dfb""]","[""P2PLAN_3272aa0339de2bad""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.061481646866,0.166894976061,0.206348707293,0.0,0.0,0.0,643.0,0.9782608695652174,1110,260,20,8,16.172181283879247,2,4,2,102381.795982,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,56,14560,0.1431617235489,0.0,2084.434694871984,0.0,9362080.0,false,false,false,false
P2STRATUM_e089f4ed918fc696,1,P2SERVICE_98bfdafadd6e4920,P2PLAN_598b9f8331405b3d,"[""P2SERVICE_98bfdafadd6e4920""]","[""P2PLAN_598b9f8331405b3d""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.06956360805,0.158096537257,0.204207321376,0.0,0.000465712767,0.013951238382,90.0,0.9836065573770492,1110,260,20,6,16.25924182164433,2,3,2,110516.163953,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,55,14300,0.1407588153187,0.0030231040599,2012.8510590574099,43.23038805657,1287000.0,false,false,false,true
P2STRATUM_e206d33c106b1c26,1,P2SERVICE_24bdf3ac9c454420,P2PLAN_6a68bdeecf71e7ee,"[""P2SERVICE_24bdf3ac9c454420""]","[""P2PLAN_6a68bdeecf71e7ee""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.093530234175,0.219594129346,0.305382624867,0.0,0.017816214136,0.131607387804,310.0,0.9841269841269841,960,260,30,2,19.865371133281617,1,2,1,105975.399737,0,0,3,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,8320,0.19893265989890002,0.0352295846288,1655.119730358848,293.110144111616,2579200.0,false,false,false,true
P2STRATUM_e5090d59d698b36c,1,P2SERVICE_40838b7e7404ca49,P2PLAN_99801562ada7713c,"[""P2SERVICE_40838b7e7404ca49""]","[""P2PLAN_99801562ada7713c""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,0.9873417721518988,960,365,20,2,17.401301243497013,1,2,1,99164.729005,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,17520,0.138251455614,0.0020708389817,2422.1655023572803,36.281098959384,0.0,false,false,false,true
P2STRATUM_e778805bedc6c8f0,1,P2SERVICE_0b0c82f19d4b9c99,P2PLAN_1048c1536058930f,"[""P2SERVICE_0b0c82f19d4b9c99""]","[""P2PLAN_1048c1536058930f""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.100623384042,0.240002993083,0.315249788018,0.033694851388,0.062574266565,0.074188964284,641.0,0.9787234042553191,960,365,60,2,31.52118404371254,1,1,1,103685.562463,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,5840,0.2132384693577,0.0562333815557,1245.312661048968,328.402948285288,3743440.0,false,false,false,false
P2STRATUM_e7ac9563143584e2,1,P2SERVICE_03ad5142a162a44d,P2PLAN_3c0f64a9fda3bed0,"[""P2SERVICE_03ad5142a162a44d""]","[""P2PLAN_3c0f64a9fda3bed0""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.079793958306,0.19973600812,0.30220495651,0.0,0.0,0.0,787.0,0.9842105263157894,960,365,60,3,33.32623795251254,2,2,2,110357.012443,2,2,2,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,5840,0.1842471828538,0.0,1076.003547866192,0.0,4596080.0,false,false,false,false
P2STRATUM_e7c4e41c5b4f87fb,1,P2SERVICE_efc9fbb60ae8fc7e,P2PLAN_135ad4d9354dc104,"[""P2SERVICE_efc9fbb60ae8fc7e""]","[""P2PLAN_135ad4d9354dc104""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.095674794311,0.223651318187,0.314206133096,0.0,5.0341214e-05,5.0341214e-05,733.0,0.9893617021276596,960,365,60,1,32.05240461239423,1,1,1,77915.821437,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,5840,0.203369324006,3.52388498e-05,1187.67685219504,0.20579488283199998,4280720.0,false,false,false,false
