"Popolazione residente per età, sesso e stato civile al 1° gennaio 2025"
"Codice comune";"Comune";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"097004";"Ballabio";14;33;0;0;0;;;;33;23;0;0;0;;;;23;56
"097004";"Ballabio";15;34;0;0;0;;;;34;12;0;0;0;;;;12;46
"097004";"Ballabio";16;28;0;0;0;;;;28;16;0;0;0;;;;16;44
"097004";"Ballabio";17;19;0;0;0;;;;19;26;0;0;0;;;;26;45
"097004";"Ballabio";18;17;0;0;0;;;;17;20;0;0;0;;;;20;37
"097004";"Ballabio";19;20;0;0;0;;;;20;24;0;0;0;;;;24;44
"097004";"Ballabio";20;30;0;0;0;;;;30;24;0;0;0;;;;24;54
"097004";"Ballabio";21;25;0;0;0;;;;25;23;0;0;0;;;;23;48
"097004";"Ballabio";22;30;0;0;0;;;;30;21;0;0;0;;;;21;51
"097004";"Ballabio";23;22;0;0;0;;;;22;16;0;0;0;;;;16;38
"097004";"Ballabio";24;35;1;0;0;;;;36;25;0;0;0;;;;25;61
"097004";"Ballabio";25;32;2;0;0;;;;34;23;1;0;0;;;;24;58
"097004";"Ballabio";26;22;0;0;0;;;;22;24;1;0;0;;;;25;47
"097004";"Ballabio";27;26;0;0;0;;;;26;18;2;0;0;;;;20;46
"097004";"Ballabio";28;23;1;0;0;;;;24;24;3;0;0;;;;27;51
"097004";"Ballabio";29;20;2;0;0;;;;22;18;4;0;0;;;;22;44
"097004";"Ballabio";30;21;2;1;0;;;;24;13;6;0;0;;;;19;43
"097004";"Ballabio";31;19;5;0;0;;;;24;9;9;0;0;;;;18;42
"097004";"Ballabio";32;8;11;0;0;;;;19;12;8;0;0;;;;20;39
"097004";"Ballabio";33;16;9;0;0;;;;25;15;6;1;0;;;;22;47
"097004";"Ballabio";34;15;6;0;0;;;;21;13;9;0;0;;;;22;43
"097004";"Ballabio";35;21;3;0;0;;;;24;14;12;1;0;;;;27;51
"097004";"Ballabio";36;12;10;0;0;;;;22;7;9;0;0;;;;16;38
"097004";"Ballabio";37;8;5;5;0;;;;18;8;14;1;0;;;;23;41
"097004";"Ballabio";38;11;14;2;0;;;;27;5;12;1;0;;;;18;45
"097004";"Ballabio";39;18;9;1;0;;;;28;10;14;2;1;;;;27;55
"097004";"Ballabio";40;4;11;0;0;;;;15;8;17;0;0;;;;25;40
"097004";"Ballabio";41;10;16;1;0;;;;27;11;17;2;0;;;;30;57
"097004";"Ballabio";42;16;15;0;0;;;;31;9;17;4;0;;;;30;61
"097004";"Ballabio";43;7;13;0;0;;;;20;7;14;0;0;;;;21;41
"097004";"Ballabio";44;12;11;1;0;;;;24;13;13;2;1;;;;29;53
"097004";"Ballabio";45;6;10;2;0;;;;18;6;16;4;0;;;;26;44
"097004";"Ballabio";46;8;7;0;0;;;;15;7;19;3;1;;;;30;45
"097004";"Ballabio";47;15;17;2;0;;;;34;7;19;2;0;;;;28;62
"097004";"Ballabio";48;11;28;3;0;;;;42;6;17;5;0;;;;28;70
"097004";"Ballabio";49;10;16;3;1;;;;30;6;27;1;0;;;;34;64
"097004";"Ballabio";50;14;26;5;0;;;;45;9;26;3;0;;;;38;83
"097004";"Ballabio";51;8;28;4;0;;;;40;7;24;4;1;;;;36;76
"097004";"Ballabio";52;8;28;4;1;;;;41;9;29;2;0;;;;40;81
"097004";"Ballabio";53;13;20;2;1;;;;36;4;26;7;0;;;;37;73
"097004";"Ballabio";54;9;24;6;0;;;;39;2;27;4;0;;;;33;72
"097004";"Ballabio";55;13;30;3;0;;;;46;6;30;5;2;;;;43;89
"097004";"Ballabio";56;12;34;3;0;;;;49;4;29;4;3;;;;40;89
"097004";"Ballabio";57;7;27;4;0;;;;38;4;29;2;2;;;;37;75
"097004";"Ballabio";58;14;28;3;1;;;;46;6;30;2;0;;;;38;84
"097004";"Ballabio";59;10;23;2;0;;;;35;9;28;4;3;;;;44;79
"097004";"Ballabio";60;3;26;3;0;;;;32;2;21;3;1;;;;27;59
"097004";"Ballabio";61;3;32;2;0;;;;37;5;27;3;1;;;;36;73
"097004";"Ballabio";62;2;23;4;1;;;;30;1;19;7;0;;;;27;57
"097004";"Ballabio";63;3;21;3;1;;;;28;1;29;2;2;;;;34;62
"097004";"Ballabio";64;2;22;3;0;;;;27;1;16;6;2;;;;25;52
"097004";"Ballabio";65;4;20;8;0;;;;32;2;18;2;7;;;;29;61
"097004";"Ballabio";66;3;19;2;0;;;;24;2;17;2;0;;;;21;45
"097004";"Ballabio";67;4;15;2;0;;;;21;1;18;0;3;;;;22;43
"097004";"Ballabio";68;3;20;1;0;;;;24;1;15;1;2;;;;19;43
"097004";"Ballabio";69;4;16;5;2;;;;27;2;11;0;8;;;;21;48
"097004";"Ballabio";70;1;18;2;1;;;;22;2;9;0;5;;;;16;38
"097004";"Ballabio";71;2;16;0;2;;;;20;3;15;2;0;;;;20;40
"097004";"Ballabio";72;2;20;3;1;;;;26;1;10;1;2;;;;14;40
"097004";"Ballabio";73;1;16;1;0;;;;18;1;8;0;3;;;;12;30
"097004";"Ballabio";74;3;16;0;1;;;;20;3;15;1;6;;;;25;45
"097004";"Ballabio";75;1;12;2;0;;;;15;3;7;0;3;;;;13;28
"097004";"Ballabio";76;0;13;1;2;;;;16;0;9;2;7;;;;18;34
"097004";"Ballabio";77;1;14;2;4;;;;21;0;13;1;4;;;;18;39
"097004";"Ballabio";78;1;12;1;3;;;;17;0;7;0;8;;;;15;32
"097004";"Ballabio";79;3;6;0;1;;;;10;0;8;0;7;;;;15;25
"097004";"Ballabio";80;0;15;0;3;;;;18;0;7;0;8;;;;15;33
"097004";"Ballabio";81;1;12;0;2;;;;15;3;2;1;3;;;;9;24
"097004";"Ballabio";82;0;8;0;2;;;;10;1;7;2;5;;;;15;25
"097004";"Ballabio";83;0;8;0;2;;;;10;1;6;0;5;;;;12;22
"097004";"Ballabio";84;1;3;0;2;;;;6;1;5;0;7;;;;13;19
"097004";"Ballabio";85;1;7;0;0;;;;8;0;5;0;6;;;;11;19
"097004";"Ballabio";86;0;7;0;3;;;;10;0;3;0;11;;;;14;24
"097004";"Ballabio";87;0;6;0;1;;;;7;0;1;0;8;;;;9;16
"097004";"Ballabio";88;0;2;0;2;;;;4;0;1;0;6;;;;7;11
"097004";"Ballabio";89;0;0;0;1;;;;1;1;0;0;8;;;;9;10
"097004";"Ballabio";90;0;1;0;0;;;;1;1;0;0;5;;;;6;7
"097004";"Ballabio";91;0;1;0;1;;;;2;0;0;0;4;;;;4;6
"097004";"Ballabio";92;0;0;0;1;;;;1;0;1;0;4;;;;5;6
"097004";"Ballabio";93;0;0;0;1;;;;1;1;0;0;4;;;;5;6
"097004";"Ballabio";94;0;1;0;0;;;;1;0;0;0;3;;;;3;4
"097004";"Ballabio";95;1;1;0;0;;;;2;0;0;0;1;;;;1;3
"097004";"Ballabio";96;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097004";"Ballabio";97;0;0;0;0;;;;0;1;0;1;1;;;;3;3
"097004";"Ballabio";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097004";"Ballabio";99;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097004";"Ballabio";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097004";"Ballabio";999;1053;921;102;44;;;;2120;858;894;103;174;;;;2029;4149
"097005";"Barzago";0;5;0;0;0;;;;5;6;0;0;0;;;;6;11
"097005";"Barzago";1;7;0;0;0;;;;7;9;0;0;0;;;;9;16
"097005";"Barzago";2;3;0;0;0;;;;3;5;0;0;0;;;;5;8
"097005";"Barzago";3;8;0;0;0;;;;8;6;0;0;0;;;;6;14
"097005";"Barzago";4;9;0;0;0;;;;9;6;0;0;0;;;;6;15
"097005";"Barzago";5;10;0;0;0;;;;10;8;0;0;0;;;;8;18
"097005";"Barzago";6;6;0;0;0;;;;6;10;0;0;0;;;;10;16
"097005";"Barzago";7;9;0;0;0;;;;9;12;0;0;0;;;;12;21
"097005";"Barzago";8;11;0;0;0;;;;11;12;0;0;0;;;;12;23
"097005";"Barzago";9;12;0;0;0;;;;12;12;0;0;0;;;;12;24
"097005";"Barzago";10;11;0;0;0;;;;11;6;0;0;0;;;;6;17
"097005";"Barzago";11;7;0;0;0;;;;7;11;0;0;0;;;;11;18
"097005";"Barzago";12;14;0;0;0;;;;14;10;0;0;0;;;;10;24
"097005";"Barzago";13;13;0;0;0;;;;13;14;0;0;0;;;;14;27
"097005";"Barzago";14;16;0;0;0;;;;16;18;0;0;0;;;;18;34
"097005";"Barzago";15;9;0;0;0;;;;9;15;0;0;0;;;;15;24
"097005";"Barzago";16;11;0;0;0;;;;11;18;0;0;0;;;;18;29
"097005";"Barzago";17;15;0;0;0;;;;15;13;0;0;0;;;;13;28
"097005";"Barzago";18;12;0;0;0;;;;12;11;0;0;0;;;;11;23
"097005";"Barzago";19;20;0;0;0;;;;20;15;0;0;0;;;;15;35
"097005";"Barzago";20;13;0;0;0;;;;13;10;0;0;0;;;;10;23
"097005";"Barzago";21;7;0;0;0;;;;7;8;1;0;0;;;;9;16
"097005";"Barzago";22;12;0;0;0;;;;12;14;2;0;0;;;;16;28
"097005";"Barzago";23;10;0;0;0;;;;10;22;0;0;0;;;;22;32
"097005";"Barzago";24;9;0;0;0;;;;9;20;1;0;0;;;;21;30
"097005";"Barzago";25;3;2;0;0;;;;5;7;1;0;0;;;;8;13
"097005";"Barzago";26;17;0;0;0;;;;17;11;1;0;0;;;;12;29
"097005";"Barzago";27;14;0;0;0;;;;14;15;3;0;0;;;;18;32
"097005";"Barzago";28;13;1;0;0;;;;14;3;5;0;0;;;;8;22
"097005";"Barzago";29;8;2;0;0;;;;10;11;1;0;0;;;;12;22
"097005";"Barzago";30;10;2;0;0;;;;12;10;2;0;0;;;;12;24
"097005";"Barzago";31;8;1;1;0;;;;10;7;3;0;0;;;;10;20
"097005";"Barzago";32;10;2;0;0;;;;12;4;4;0;0;;;;8;20
"097005";"Barzago";33;6;1;0;0;;;;7;6;5;0;0;;;;11;18
"097005";"Barzago";34;7;2;0;0;;;;9;5;2;0;0;;;;7;16
"097005";"Barzago";35;11;4;0;0;;;;15;5;6;1;0;;;;12;27
"097005";"Barzago";36;11;6;1;0;;;;18;5;3;1;0;;;;9;27
"097005";"Barzago";37;3;3;0;0;;;;6;5;8;0;0;;;;13;19
"097005";"Barzago";38;10;9;0;1;;;;20;3;7;0;0;;;;10;30
"097005";"Barzago";39;7;5;0;0;;;;12;8;7;1;0;;;;16;28
"097005";"Barzago";40;11;8;0;0;;;;19;1;9;0;0;;;;10;29
"097005";"Barzago";41;6;12;0;0;;;;18;6;7;0;0;;;;13;31
"097005";"Barzago";42;4;4;0;0;;;;8;3;13;3;0;;;;19;27
"097005";"Barzago";43;5;8;2;0;;;;15;3;8;1;0;;;;12;27
"097005";"Barzago";44;3;5;1;0;;;;9;0;7;0;0;;;;7;16
"097005";"Barzago";45;5;6;4;0;;;;15;6;8;0;0;;;;14;29
"097005";"Barzago";46;6;6;1;0;;;;13;4;15;0;0;;;;19;32
"097005";"Barzago";47;8;19;0;0;;;;27;4;9;0;0;;;;13;40
"097005";"Barzago";48;3;15;1;0;;;;19;0;18;4;0;;;;22;41
"097005";"Barzago";49;6;10;1;0;;;;17;1;12;1;0;;;;14;31
"097005";"Barzago";50;6;16;1;0;;;;23;5;17;1;0;;;;23;46
"097005";"Barzago";51;0;8;3;0;;;;11;3;15;3;0;;;;21;32
"097005";"Barzago";52;7;16;2;0;;;;25;3;13;1;1;;;;18;43
"097005";"Barzago";53;3;10;1;0;;;;14;2;9;1;1;;;;13;27
"097005";"Barzago";54;8;13;4;0;;;;25;2;11;0;0;;;;13;38
"097005";"Barzago";55;4;9;0;0;;;;13;7;17;1;0;;;;25;38
"097005";"Barzago";56;5;15;0;0;;;;20;3;9;2;0;;;;14;34
"097005";"Barzago";57;1;17;1;0;;;;19;8;17;0;0;;;;25;44
"097005";"Barzago";58;2;14;2;0;;;;18;2;22;1;0;;;;25;43
"097005";"Barzago";59;6;26;0;0;;;;32;2;18;0;2;;;;22;54
"097005";"Barzago";60;1;13;4;1;;;;19;2;26;1;0;;;;29;48
"097005";"Barzago";61;2;18;0;0;;;;20;0;15;1;2;;;;18;38
"097005";"Barzago";62;0;14;2;1;;;;17;0;12;1;3;;;;16;33
"097005";"Barzago";63;0;21;1;0;;;;22;0;16;2;3;;;;21;43
"097005";"Barzago";64;7;10;0;1;;;;18;1;15;1;2;;;;19;37
"097005";"Barzago";65;3;15;2;0;;;;20;3;14;0;2;;;;19;39
"097005";"Barzago";66;1;12;1;1;;;;15;2;15;1;0;;;;18;33
"097005";"Barzago";67;2;14;1;0;;;;17;0;10;0;1;;;;11;28
"097005";"Barzago";68;0;12;0;0;;;;12;0;10;0;2;;;;12;24
"097005";"Barzago";69;2;13;2;1;;;;18;1;12;0;1;;;;14;32
"097005";"Barzago";70;4;10;2;0;;;;16;0;9;1;7;;;;17;33
"097005";"Barzago";71;3;16;0;1;;;;20;1;12;0;7;;;;20;40
"097005";"Barzago";72;3;14;0;0;;;;17;0;9;1;0;;;;10;27
"097005";"Barzago";73;1;14;0;0;;;;15;2;9;0;6;;;;17;32
"097005";"Barzago";74;1;6;1;1;;;;9;3;10;0;5;;;;18;27
"097005";"Barzago";75;2;18;0;1;;;;21;3;6;0;4;;;;13;34
"097005";"Barzago";76;3;8;0;2;;;;13;1;7;0;4;;;;12;25
"097005";"Barzago";77;1;7;0;0;;;;8;0;10;0;3;;;;13;21
"097005";"Barzago";78;0;14;0;2;;;;16;1;4;0;1;;;;6;22
"097005";"Barzago";79;1;6;0;2;;;;9;1;5;0;4;;;;10;19
"097005";"Barzago";80;2;1;0;1;;;;4;0;7;0;2;;;;9;13
"097005";"Barzago";81;0;3;1;2;;;;6;1;4;0;2;;;;7;13
"097005";"Barzago";82;3;6;0;1;;;;10;3;3;0;3;;;;9;19
"097005";"Barzago";83;1;6;0;2;;;;9;0;1;0;8;;;;9;18
"097005";"Barzago";84;0;5;0;1;;;;6;0;1;0;7;;;;8;14
"097005";"Barzago";85;0;7;0;1;;;;8;0;1;0;3;;;;4;12
"097005";"Barzago";86;0;1;0;1;;;;2;0;4;0;6;;;;10;12
"097005";"Barzago";87;1;2;0;0;;;;3;0;2;0;3;;;;5;8
"097005";"Barzago";88;0;0;0;0;;;;0;1;0;0;3;;;;4;4
"097005";"Barzago";89;0;2;0;2;;;;4;0;0;0;6;;;;6;10
"097005";"Barzago";90;0;1;0;0;;;;1;0;0;0;2;;;;2;3
"097005";"Barzago";91;0;1;1;2;;;;4;0;0;0;3;;;;3;7
"097005";"Barzago";92;0;1;0;0;;;;1;0;0;0;2;;;;2;3
"097005";"Barzago";93;0;0;0;0;;;;0;0;0;0;2;;;;2;2
"097005";"Barzago";94;0;1;0;0;;;;1;0;0;0;2;;;;2;3
"097005";"Barzago";95;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097005";"Barzago";96;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097005";"Barzago";97;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097005";"Barzago";98;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097005";"Barzago";99;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097005";"Barzago";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097005";"Barzago";999;540;569;44;28;;;;1181;487;565;31;117;;;;1200;2381
"097006";"Barzanò";0;14;0;0;0;;;;14;9;0;0;0;;;;9;23
"097006";"Barzanò";1;22;0;0;0;;;;22;18;0;0;0;;;;18;40
"097006";"Barzanò";2;16;0;0;0;;;;16;15;0;0;0;;;;15;31
"097006";"Barzanò";3;15;0;0;0;;;;15;19;0;0;0;;;;19;34
"097006";"Barzanò";4;15;0;0;0;;;;15;12;0;0;0;;;;12;27
"097006";"Barzanò";5;18;0;0;0;;;;18;18;0;0;0;;;;18;36
"097006";"Barzanò";6;15;0;0;0;;;;15;18;0;0;0;;;;18;33
"097006";"Barzanò";7;26;0;0;0;;;;26;11;0;0;0;;;;11;37
"097006";"Barzanò";8;22;0;0;0;;;;22;19;0;0;0;;;;19;41
"097006";"Barzanò";9;17;0;0;0;;;;17;21;0;0;0;;;;21;38
"097006";"Barzanò";10;17;0;0;0;;;;17;16;0;0;0;;;;16;33
"097006";"Barzanò";11;25;0;0;0;;;;25;26;0;0;0;;;;26;51
"097006";"Barzanò";12;25;0;0;0;;;;25;30;0;0;0;;;;30;55
"097006";"Barzanò";13;25;0;0;0;;;;25;25;0;0;0;;;;25;50
"097006";"Barzanò";14;21;0;0;0;;;;21;27;0;0;0;;;;27;48
"097006";"Barzanò";15;24;0;0;0;;;;24;23;0;0;0;;;;23;47
"097006";"Barzanò";16;24;0;0;0;;;;24;18;0;0;0;;;;18;42
"097006";"Barzanò";17;30;0;0;0;;;;30;27;0;0;0;;;;27;57
"097006";"Barzanò";18;22;0;0;0;;;;22;21;0;0;0;;;;21;43
"097006";"Barzanò";19;26;0;0;0;;;;26;23;0;0;0;;;;23;49
"097006";"Barzanò";20;33;0;0;0;;;;33;30;0;0;0;;;;30;63
"097006";"Barzanò";21;21;0;0;0;;;;21;23;0;0;0;;;;23;44
"097006";"Barzanò";22;20;0;0;0;;;;20;31;1;0;0;;;;32;52
"097006";"Barzanò";23;27;0;0;0;;;;27;22;1;0;0;;;;23;50
"097006";"Barzanò";24;28;0;0;0;;;;28;24;1;0;0;;;;25;53
"097006";"Barzanò";25;29;0;0;0;;;;29;21;1;0;0;;;;22;51
"097006";"Barzanò";26;25;1;0;0;;;;26;20;1;0;0;;;;21;47
"097006";"Barzanò";27;26;1;0;0;;;;27;16;5;0;0;;;;21;48
"097006";"Barzanò";28;25;3;0;0;;;;28;16;5;0;0;;;;21;49
"097006";"Barzanò";29;24;4;0;0;;;;28;22;4;0;0;;;;26;54
"097006";"Barzanò";30;11;3;0;0;;;;14;19;6;0;0;;;;25;39
"097006";"Barzanò";31;17;9;0;0;;;;26;15;7;0;0;;;;22;48
"097006";"Barzanò";32;24;6;0;0;;;;30;15;12;1;0;;;;28;58
"097006";"Barzanò";33;27;7;0;0;;;;34;18;10;0;0;;;;28;62
"097006";"Barzanò";34;15;3;0;0;;;;18;11;11;0;0;;;;22;40
"097006";"Barzanò";35;20;10;1;0;;;;31;14;9;0;0;;;;23;54
"097006";"Barzanò";36;14;14;0;0;;;;28;8;16;0;0;;;;24;52
"097006";"Barzanò";37;16;10;1;0;;;;27;8;20;0;0;;;;28;55
"097006";"Barzanò";38;13;10;1;0;;;;24;9;21;0;0;;;;30;54
"097006";"Barzanò";39;13;17;0;0;;;;30;8;14;0;0;;;;22;52
"097006";"Barzanò";40;10;9;0;0;;;;19;7;15;1;0;;;;23;42
"097006";"Barzanò";41;6;13;1;0;;;;20;6;19;1;0;;;;26;46
"097006";"Barzanò";42;9;18;0;0;;;;27;8;13;2;0;;;;23;50
"097006";"Barzanò";43;15;16;1;0;;;;32;13;13;0;0;;;;26;58
"097006";"Barzanò";44;12;11;1;0;;;;24;8;21;2;0;;;;31;55
"097006";"Barzanò";45;14;15;2;0;;;;31;4;19;0;0;;;;23;54
"097006";"Barzanò";46;5;21;0;0;;;;26;2;27;4;0;;;;33;59
"097006";"Barzanò";47;11;36;4;0;;;;51;9;21;5;0;;;;35;86
"097006";"Barzanò";48;13;20;1;1;;;;35;4;27;1;1;;;;33;68
"097006";"Barzanò";49;12;24;3;0;;;;39;10;27;3;0;;;;40;79
"097006";"Barzanò";50;13;22;3;0;;;;38;12;28;5;1;;;;46;84
"097006";"Barzanò";51;12;31;3;0;;;;46;3;27;0;1;;;;31;77
"097006";"Barzanò";52;8;21;1;0;;;;30;4;27;4;1;;;;36;66
"097006";"Barzanò";53;7;22;6;0;;;;35;10;30;4;2;;;;46;81
"097006";"Barzanò";54;11;32;4;0;;;;47;8;30;2;1;;;;41;88
"097006";"Barzanò";55;6;33;4;0;;;;43;7;31;6;1;;;;45;88
"097006";"Barzanò";56;9;33;5;1;;;;48;5;28;6;0;;;;39;87
"097006";"Barzanò";57;5;23;3;0;;;;31;5;29;4;2;;;;40;71
"097006";"Barzanò";58;5;36;2;0;;;;43;5;36;4;0;;;;45;88
"097006";"Barzanò";59;5;36;3;0;;;;44;8;28;6;0;;;;42;86
"097006";"Barzanò";60;12;28;6;0;;;;46;4;31;6;4;;;;45;91
"097006";"Barzanò";61;10;34;3;0;;;;47;3;29;2;2;;;;36;83
"097006";"Barzanò";62;5;24;6;0;;;;35;9;38;4;2;;;;53;88
"097006";"Barzanò";63;3;25;2;0;;;;30;1;25;4;4;;;;34;64
"097006";"Barzanò";64;5;30;2;2;;;;39;3;21;1;1;;;;26;65
"097006";"Barzanò";65;5;20;2;0;;;;27;6;26;1;3;;;;36;63
"097006";"Barzanò";66;2;24;3;1;;;;30;1;31;2;7;;;;41;71
"097006";"Barzanò";67;2;27;1;1;;;;31;4;21;3;3;;;;31;62
"097006";"Barzanò";68;3;30;7;2;;;;42;7;33;0;3;;;;43;85
"097006";"Barzanò";69;3;22;2;0;;;;27;1;26;3;4;;;;34;61
"097006";"Barzanò";70;2;20;3;0;;;;25;1;15;1;4;;;;21;46
"097006";"Barzanò";71;3;32;0;0;;;;35;3;24;2;8;;;;37;72
"097006";"Barzanò";72;1;26;1;0;;;;28;4;19;0;7;;;;30;58
"097006";"Barzanò";73;1;15;1;3;;;;20;2;27;1;8;;;;38;58
"097006";"Barzanò";74;3;22;2;3;;;;30;3;23;0;10;;;;36;66
"097006";"Barzanò";75;3;21;0;2;;;;26;3;17;2;8;;;;30;56
"097006";"Barzanò";76;2;29;4;3;;;;38;3;20;1;20;;;;44;82
"097006";"Barzanò";77;1;27;0;2;;;;30;2;14;1;7;;;;24;54
"097006";"Barzanò";78;2;16;0;3;;;;21;3;20;0;9;;;;32;53
"097006";"Barzanò";79;0;18;0;1;;;;19;1;12;2;12;;;;27;46
"097006";"Barzanò";80;3;19;0;4;;;;26;1;12;0;13;;;;26;52
"097006";"Barzanò";81;0;11;0;2;;;;13;2;12;1;11;;;;26;39
"097006";"Barzanò";82;0;14;0;2;;;;16;0;11;0;14;;;;25;41
"097006";"Barzanò";83;2;16;0;3;;;;21;0;7;0;12;;;;19;40
"097006";"Barzanò";84;3;11;0;4;;;;18;2;7;0;19;;;;28;46
"097006";"Barzanò";85;1;9;0;4;;;;14;4;8;0;14;;;;26;40
"097006";"Barzanò";86;2;13;0;1;;;;16;1;2;0;12;;;;15;31
"097006";"Barzanò";87;1;7;0;3;;;;11;1;4;0;13;;;;18;29
"097006";"Barzanò";88;0;7;0;1;;;;8;1;2;0;8;;;;11;19
"097006";"Barzanò";89;0;4;0;1;;;;5;2;2;0;10;;;;14;19
"097006";"Barzanò";90;0;3;0;1;;;;4;2;1;0;8;;;;11;15
"097006";"Barzanò";91;0;0;0;1;;;;1;1;0;0;9;;;;10;11
"097006";"Barzanò";92;0;3;0;4;;;;7;4;0;0;4;;;;8;15
"097006";"Barzanò";93;0;0;0;1;;;;1;2;0;0;1;;;;3;4
"097006";"Barzanò";94;0;3;1;0;;;;4;1;2;0;5;;;;8;12
"097006";"Barzanò";95;0;1;0;1;;;;2;2;0;0;7;;;;9;11
"097006";"Barzanò";96;0;0;0;1;;;;1;0;0;0;3;;;;3;4
"097006";"Barzanò";97;0;1;0;1;;;;2;2;0;0;2;;;;4;6
"097006";"Barzanò";98;0;0;0;1;;;;1;1;0;0;2;;;;3;4
"097006";"Barzanò";99;0;1;0;0;;;;1;0;0;0;1;;;;1;2
"097006";"Barzanò";100;0;1;0;0;;;;1;0;0;0;1;;;;1;2
"097006";"Barzanò";999;1115;1184;96;61;;;;2456;977;1183;98;305;;;;2563;5019
"097007";"Barzio";0;5;0;0;0;;;;5;4;0;0;0;;;;4;9
"097007";"Barzio";1;7;0;0;0;;;;7;5;0;0;0;;;;5;12
"097007";"Barzio";2;2;0;0;0;;;;2;3;0;0;0;;;;3;5
"097007";"Barzio";3;5;0;0;0;;;;5;3;0;0;0;;;;3;8
"097007";"Barzio";4;3;0;0;0;;;;3;0;0;0;0;;;;0;3
"097007";"Barzio";5;2;0;0;0;;;;2;2;0;0;0;;;;2;4
"097007";"Barzio";6;1;0;0;0;;;;1;2;0;0;0;;;;2;3
"097007";"Barzio";7;4;0;0;0;;;;4;5;0;0;0;;;;5;9
"097007";"Barzio";8;5;0;0;0;;;;5;4;0;0;0;;;;4;9
"097007";"Barzio";9;5;0;0;0;;;;5;5;0;0;0;;;;5;10
"097007";"Barzio";10;7;0;0;0;;;;7;2;0;0;0;;;;2;9
"097007";"Barzio";11;2;0;0;0;;;;2;8;0;0;0;;;;8;10
"097007";"Barzio";12;7;0;0;0;;;;7;5;0;0;0;;;;5;12
"097007";"Barzio";13;3;0;0;0;;;;3;8;0;0;0;;;;8;11
"097007";"Barzio";14;7;0;0;0;;;;7;6;0;0;0;;;;6;13
"097007";"Barzio";15;4;0;0;0;;;;4;5;0;0;0;;;;5;9
"097007";"Barzio";16;6;0;0;0;;;;6;7;0;0;0;;;;7;13
"097007";"Barzio";17;4;0;0;0;;;;4;8;0;0;0;;;;8;12
"097007";"Barzio";18;4;0;0;0;;;;4;4;0;0;0;;;;4;8
"097007";"Barzio";19;4;0;0;0;;;;4;3;0;0;0;;;;3;7
"097007";"Barzio";20;9;0;0;0;;;;9;5;0;0;0;;;;5;14
"097007";"Barzio";21;6;0;0;0;;;;6;6;0;0;0;;;;6;12
"097007";"Barzio";22;8;0;0;0;;;;8;7;0;0;0;;;;7;15
"097007";"Barzio";23;7;0;0;0;;;;7;6;0;0;0;;;;6;13
"097007";"Barzio";24;6;0;0;0;;;;6;4;0;0;0;;;;4;10
"097007";"Barzio";25;13;0;0;0;;;;13;4;0;0;0;;;;4;17
"097007";"Barzio";26;5;0;0;0;;;;5;4;0;0;0;;;;4;9
"097007";"Barzio";27;5;0;0;0;;;;5;5;1;0;0;;;;6;11
"097007";"Barzio";28;6;1;0;0;;;;7;3;1;0;0;;;;4;11
"097007";"Barzio";29;4;1;0;0;;;;5;3;1;0;0;;;;4;9
"097007";"Barzio";30;6;0;0;0;;;;6;2;3;0;0;;;;5;11
"097007";"Barzio";31;3;5;0;0;;;;8;3;2;0;0;;;;5;13
"097007";"Barzio";32;3;0;0;0;;;;3;6;4;0;0;;;;10;13
"097007";"Barzio";33;4;0;0;0;;;;4;2;1;0;0;;;;3;7
"097007";"Barzio";34;4;0;0;0;;;;4;3;0;0;0;;;;3;7
"097007";"Barzio";35;2;2;0;0;;;;4;2;2;1;0;;;;5;9
"097007";"Barzio";36;7;3;0;0;;;;10;5;3;0;0;;;;8;18
"097007";"Barzio";37;5;4;0;0;;;;9;3;4;0;0;;;;7;16
"097007";"Barzio";38;10;3;0;0;;;;13;3;4;0;0;;;;7;20
"097007";"Barzio";39;6;0;0;0;;;;6;5;6;0;0;;;;11;17
"097007";"Barzio";40;8;3;0;0;;;;11;1;6;1;0;;;;8;19
"097007";"Barzio";41;5;1;0;0;;;;6;4;0;0;0;;;;4;10
"097007";"Barzio";42;4;8;0;0;;;;12;0;2;1;0;;;;3;15
"097007";"Barzio";43;6;1;0;0;;;;7;4;3;0;0;;;;7;14
"097007";"Barzio";44;8;3;0;0;;;;11;2;4;0;0;;;;6;17
"097007";"Barzio";45;4;9;0;0;;;;13;4;3;0;1;;;;8;21
"097007";"Barzio";46;3;4;0;1;;;;8;0;6;0;0;;;;6;14
