route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3,F5SC,LL003128B,"Circ. Sinistra · LECCO FS, Stazione",LL003128B,0,26i_Ls_N,L003A7,1,1
3,F5SC,LL003131B,"Circ. Sinistra · LECCO FS, Stazione",LL003131B,0,26i_Ls_N,L003A6,1,1
3,F5SC,LL003132B,"Circ. Sinistra · LECCO FS, Stazione",LL003132B,0,26i_Ls_N,L003A7,1,1
3,F5SC,LL003133B,"Circ. Sinistra · LECCO FS, Stazione",LL003133B,0,26i_Ls_N,L003A6,1,1
3,F5SC,LL003134B,"Circ. Sinistra · LECCO FS, Stazione",LL003134B,0,26i_Ls_N,L003A7,1,1
3,SASC,LL003200,"Circ. Sinistra · LECCO Ospedale",LL003200,0,26i_L_N,L003A1,1,1
3,SASC,LL003201,"Circ. Sinistra · LECCO Ospedale",LL003201,0,26i_L_N,L003A2,1,1
3,SASC,LL003202,"Circ. Sinistra · LECCO Ospedale",LL003202,0,26i_L_N,L003A2,1,1
3,SASC,LL003203,"Circ. Sinistra · LECCO Ospedale",LL003203,0,26i_L_N,L003A2,1,1
3,SASC,LL003204,"Circ. Sinistra · LECCO Ospedale",LL003204,0,26i_L_N,L003A2,1,1
3,SASC,LL003205,"Circ. Sinistra · LECCO Ospedale",LL003205,0,26i_L_N,L003A2,1,1
3,SASC,LL003206,"Circ. Sinistra · LECCO Ospedale",LL003206,0,26i_L_N,L003A2,1,1
3,SASC,LL003207,"Circ. Sinistra · LECCO Ospedale",LL003207,0,26i_L_N,L003A2,1,1
3,SASC,LL003208,"Circ. Sinistra · LECCO Ospedale",LL003208,0,26i_L_N,L003A2,1,1
3,SASC,LL003209,"Circ. Sinistra · LECCO Ospedale",LL003209,0,26i_L_N,L003A2,1,1
3,SASC,LL003210,"Circ. Sinistra · LECCO Ospedale",LL003210,0,26i_L_N,L003A2,1,1
3,SASC,LL003211,"Circ. Sinistra · LECCO Ospedale",LL003211,0,26i_L_N,L003A2,1,1
3,SASC,LL003212,"Circ. Sinistra · LECCO Ospedale",LL003212,0,26i_L_N,L003A2,1,1
3,SASC,LL003213,"Circ. Sinistra · LECCO Ospedale",LL003213,0,26i_L_N,L003A2,1,1
3,SASC,LL003214,"Circ. Sinistra · LECCO Ospedale",LL003214,0,26i_L_N,L003A2,1,1
3,SASC,LL003215,"Circ. Sinistra · LECCO Ospedale",LL003215,0,26i_L_N,L003A2,1,1
3,SASC,LL003216,"Circ. Sinistra · LECCO Ospedale",LL003216,0,26i_L_N,L003A2,1,1
3,SASC,LL003217,"Circ. Sinistra · LECCO Ospedale",LL003217,0,26i_L_N,L003A2,1,1
3,SASC,LL003218,"Circ. Sinistra · LECCO Ospedale",LL003218,0,26i_L_N,L003A2,1,1
3,SASC,LL003219,"Circ. Sinistra · LECCO Ospedale",LL003219,0,26i_L_N,L003A2,1,1
3,SASC,LL003220,"Circ. Sinistra · LECCO Ospedale",LL003220,0,26i_L_N,L003A2,1,1
3,SASC,LL003222,"Circ. Sinistra · LECCO Ospedale",LL003222,0,26i_L_N,L003A2,1,1
3,SASC,LL003223,"Circ. Sinistra · LECCO Ospedale",LL003223,0,26i_L_N,L003A2,1,1
3,SASC,LL003224,"Circ. Sinistra · LECCO Ospedale",LL003224,0,26i_L_N,L003A2,1,1
3,SASC,LL003225,"Circ. Sinistra · LECCO Ospedale",LL003225,0,26i_L_N,L003A2,1,1
3,SASC,LL003226,"LECCO Resinelli/Bovara",LL003226,0,26i_L_N,L003A3,1,1
3,SASC,LL003227B,"Circ. Sinistra · LECCO FS, Stazione",LL003227B,0,26i_Ls_N,L003A6,1,1
3,SASC,LL003228B,"Circ. Sinistra · LECCO FS, Stazione",LL003228B,0,26i_Ls_N,L003A7,1,1
3,SASC,LL003229B,"Circ. Sinistra · LECCO FS, Stazione",LL003229B,0,26i_Ls_N,L003A6,1,1
3,SASC,LL003230B,"Circ. Sinistra · LECCO FS, Stazione",LL003230B,0,26i_Ls_N,L003A7,1,1
3,SASC,LL003231B,"Circ. Sinistra · LECCO FS, Stazione",LL003231B,0,26i_Ls_N,L003A6,1,1
3,SASC,LL003232B,"Circ. Sinistra · LECCO FS, Stazione",LL003232B,0,26i_Ls_N,L003A7,1,1
3,F5NS,LL003300,"Circ. Sinistra · LECCO Ospedale",LL003300,0,26i_L_R,L003A1,1,1
3,F5NS,LL003301,"Circ. Sinistra · LECCO Ospedale",LL003301,0,26i_L_R,L003A2,1,1
3,F5NS,LL003302,"Circ. Sinistra · LECCO Ospedale",LL003302,0,26i_L_R,L003A2,1,1
3,F5NS,LL003303,"Circ. Sinistra · LECCO Ospedale",LL003303,0,26i_L_R,L003A2,1,1
3,F5NS,LL003304,"Circ. Sinistra · LECCO Ospedale",LL003304,0,26i_L_R,L003A2,1,1
3,F5NS,LL003305,"Circ. Sinistra · LECCO Ospedale",LL003305,0,26i_L_R,L003A2,1,1
3,F5NS,LL003306,"Circ. Sinistra · LECCO Ospedale",LL003306,0,26i_L_R,L003A2,1,1
3,F5NS,LL003307,"Circ. Sinistra · LECCO Ospedale",LL003307,0,26i_L_R,L003A2,1,1
3,F5NS,LL003308,"Circ. Sinistra · LECCO Ospedale",LL003308,0,26i_L_R,L003A2,1,1
3,F5NS,LL003309,"Circ. Sinistra · LECCO Ospedale",LL003309,0,26i_L_R,L003A2,1,1
3,F5NS,LL003310,"Circ. Sinistra · LECCO Ospedale",LL003310,0,26i_L_R,L003A2,1,1
3,F5NS,LL003311,"Circ. Sinistra · LECCO Ospedale",LL003311,0,26i_L_R,L003A2,1,1
3,F5NS,LL003312,"Circ. Sinistra · LECCO Ospedale",LL003312,0,26i_L_R,L003A2,1,1
3,F5NS,LL003313,"Circ. Sinistra · LECCO Ospedale",LL003313,0,26i_L_R,L003A2,1,1
3,F5NS,LL003314,"Circ. Sinistra · LECCO Ospedale",LL003314,0,26i_L_R,L003A2,1,1
3,F5NS,LL003315,"Circ. Sinistra · LECCO Ospedale",LL003315,0,26i_L_R,L003A2,1,1
3,F5NS,LL003316,"Circ. Sinistra · LECCO Ospedale",LL003316,0,26i_L_R,L003A2,1,1
3,F5NS,LL003317,"Circ. Sinistra · LECCO Ospedale",LL003317,0,26i_L_R,L003A2,1,1
3,F5NS,LL003318,"Circ. Sinistra · LECCO Ospedale",LL003318,0,26i_L_R,L003A2,1,1
3,F5NS,LL003319,"Circ. Sinistra · LECCO Ospedale",LL003319,0,26i_L_R,L003A2,1,1
3,F5NS,LL003320,"Circ. Sinistra · LECCO Ospedale",LL003320,0,26i_L_R,L003A2,1,1
3,F5NS,LL003322,"Circ. Sinistra · LECCO Ospedale",LL003322,0,26i_L_R,L003A2,1,1
3,F5NS,LL003323,"Circ. Sinistra · LECCO Ospedale",LL003323,0,26i_L_R,L003A2,1,1
3,F5NS,LL003324,"Circ. Sinistra · LECCO Ospedale",LL003324,0,26i_L_R,L003A2,1,1
3,F5NS,LL003325,"Circ. Sinistra · LECCO Ospedale",LL003325,0,26i_L_R,L003A2,1,1
3,F5NS,LL003326,"LECCO Resinelli/Bovara",LL003326,0,26i_L_R,L003A3,1,1
3,F5NS,LL003327B,"Circ. Sinistra · LECCO FS, Stazione",LL003327B,0,26i_Ls_R,L003A6,1,1
3,F5NS,LL003328B,"Circ. Sinistra · LECCO FS, Stazione",LL003328B,0,26i_Ls_R,L003A7,1,1
3,F5NS,LL003329B,"Circ. Sinistra · LECCO FS, Stazione",LL003329B,0,26i_Ls_R,L003A6,1,1
3,F5NS,LL003330B,"Circ. Sinistra · LECCO FS, Stazione",LL003330B,0,26i_Ls_R,L003A7,1,1
3,F5NS,LL003331B,"Circ. Sinistra · LECCO FS, Stazione",LL003331B,0,26i_Ls_R,L003A6,1,1
3,F5NS,LL003332B,"Circ. Sinistra · LECCO FS, Stazione",LL003332B,0,26i_Ls_R,L003A7,1,1
3,SANS,LL003400,"Circ. Sinistra · LECCO Ospedale",LL003400,0,26i_L_R,L003A1,1,1
3,SANS,LL003401,"Circ. Sinistra · LECCO Ospedale",LL003401,0,26i_L_R,L003A2,1,1
3,SANS,LL003402,"Circ. Sinistra · LECCO Ospedale",LL003402,0,26i_L_R,L003A2,1,1
3,SANS,LL003403,"Circ. Sinistra · LECCO Ospedale",LL003403,0,26i_L_R,L003A2,1,1
3,SANS,LL003404,"Circ. Sinistra · LECCO Ospedale",LL003404,0,26i_L_R,L003A2,1,1
3,SANS,LL003405,"Circ. Sinistra · LECCO Ospedale",LL003405,0,26i_L_R,L003A2,1,1
3,SANS,LL003406,"Circ. Sinistra · LECCO Ospedale",LL003406,0,26i_L_R,L003A2,1,1
3,SANS,LL003407,"Circ. Sinistra · LECCO Ospedale",LL003407,0,26i_L_R,L003A2,1,1
3,SANS,LL003408,"Circ. Sinistra · LECCO Ospedale",LL003408,0,26i_L_R,L003A2,1,1
3,SANS,LL003409,"Circ. Sinistra · LECCO Ospedale",LL003409,0,26i_L_R,L003A2,1,1
3,SANS,LL003410,"Circ. Sinistra · LECCO Ospedale",LL003410,0,26i_L_R,L003A2,1,1
3,SANS,LL003411,"Circ. Sinistra · LECCO Ospedale",LL003411,0,26i_L_R,L003A2,1,1
3,SANS,LL003412,"Circ. Sinistra · LECCO Ospedale",LL003412,0,26i_L_R,L003A2,1,1
3,SANS,LL003413,"Circ. Sinistra · LECCO Ospedale",LL003413,0,26i_L_R,L003A2,1,1
3,SANS,LL003414,"Circ. Sinistra · LECCO Ospedale",LL003414,0,26i_L_R,L003A2,1,1
3,SANS,LL003415,"Circ. Sinistra · LECCO Ospedale",LL003415,0,26i_L_R,L003A2,1,1
3,SANS,LL003416,"Circ. Sinistra · LECCO Ospedale",LL003416,0,26i_L_R,L003A2,1,1
3,SANS,LL003417,"Circ. Sinistra · LECCO Ospedale",LL003417,0,26i_L_R,L003A2,1,1
3,SANS,LL003418,"Circ. Sinistra · LECCO Ospedale",LL003418,0,26i_L_R,L003A2,1,1
3,SANS,LL003419,"Circ. Sinistra · LECCO Ospedale",LL003419,0,26i_L_R,L003A2,1,1
3,SANS,LL003420,"Circ. Sinistra · LECCO Ospedale",LL003420,0,26i_L_R,L003A2,1,1
3,SANS,LL003422,"Circ. Sinistra · LECCO Ospedale",LL003422,0,26i_L_R,L003A2,1,1
3,SANS,LL003423,"Circ. Sinistra · LECCO Ospedale",LL003423,0,26i_L_R,L003A2,1,1
3,SANS,LL003424,"Circ. Sinistra · LECCO Ospedale",LL003424,0,26i_L_R,L003A2,1,1
3,SANS,LL003425,"Circ. Sinistra · LECCO Ospedale",LL003425,0,26i_L_R,L003A2,1,1
3,SANS,LL003426,"LECCO Resinelli/Bovara",LL003426,0,26i_L_R,L003A3,1,1
3,SANS,LL003427B,"Circ. Sinistra · LECCO FS, Stazione",LL003427B,0,26i_Ls_R,L003A6,1,1
3,SANS,LL003428B,"Circ. Sinistra · LECCO FS, Stazione",LL003428B,0,26i_Ls_R,L003A7,1,1
3,SANS,LL003429B,"Circ. Sinistra · LECCO FS, Stazione",LL003429B,0,26i_Ls_R,L003A6,1,1
3,SANS,LL003430B,"Circ. Sinistra · LECCO FS, Stazione",LL003430B,0,26i_Ls_R,L003A7,1,1
3,SANS,LL003431B,"Circ. Sinistra · LECCO FS, Stazione",LL003431B,0,26i_Ls_R,L003A6,1,1
3,SANS,LL003432B,"Circ. Sinistra · LECCO FS, Stazione",LL003432B,0,26i_Ls_R,L003A7,1,1
4,F5SC,LL004100,"LECCO Cereda, Valsecchi",LL004100,0,26i_Mm_N,L004A1,1,1
4,F5SC,LL004101,"MALGRATE Gaggio, Istituti",LL004101,1,26i_Mm_N,L004R1,1,1
4,F5SC,LL004102,"LECCO Cereda, Valsecchi",LL004102,0,26i_Nm_N,L004A2,1,1
4,F5SC,LL004103,"MALGRATE Gaggio, Istituti",LL004103,1,26i_Nm_N,L004R2,1,1
4,F5SC,LL004104,"LECCO Cereda, Valsecchi",LL004104,0,26i_Mm_N,L004A1,1,1
4,F5SC,LL004105,"MALGRATE Gaggio, Istituti",LL004105,1,26i_Mm_N,L004R1,1,1
4,F5SC,LL004106,"LECCO Quarto",LL004106,0,26i_Km_N,L004A3,1,1
4,F5SC,LL004107,"MALGRATE Gaggio, Istituti",LL004107,1,26i_Nm_N,L004R2,1,1
4,F5SC,LL004108,"LECCO Cereda, Valsecchi",LL004108,0,26i_Nm_N,L004A2,1,1
4,F5SC,LL004109,"LECCO Marconi, Istituti",LL004109,1,26i_H_N,L004R3,1,1
4,F5SC,LL004110,"LECCO Cereda, Valsecchi",LL004110,0,26i_Mm_N,L004A4,1,1
4,F5SC,LL004111,"MALGRATE Gaggio, Istituti",LL004111,1,26i_Mm_N,L004R1,1,1
4,F5SC,LL004112,"LECCO Cereda, Valsecchi",LL004112,0,26i_Nm_N,L004A13,1,1
4,F5SC,LL004112B,"LECCO Cereda, Valsecchi",LL004112B,0,26i_Np_N,L004A14,1,1
4,F5SC,LL004113,"LECCO Manzoni/Costituzione",LL004113,1,26i_Km_N,L004R4,1,1
4,F5SC,LL004114,"LECCO Cereda, Valsecchi",LL004114,0,26i_Mm_N,L004A4,1,1
4,F5SC,LL004115,"MALGRATE Gaggio, Istituti",LL004115,1,26i_Nm_N,L004R2,1,1
4,F5SC,LL004116,"LECCO Cereda, Valsecchi",LL004116,0,26i_Np_N,L004A5,1,1
4,F5SC,LL004117,"MALGRATE Gaggio, Istituti",LL004117,1,26i_Mm_N,L004R5,1,1
4,F5SC,LL004118,"LECCO Cereda, Valsecchi",LL004118,0,26i_Mm_N,L004A1,1,1
4,F5SC,LL004119,"MALGRATE Gaggio, Istituti",LL004119,1,26i_Np_N,L004R2,1,1
4,F5SC,LL004120,"LECCO Bonacina, Piloni",LL004120,0,26i_H_N,L004A6,1,1
4,F5SC,LL004121,"MALGRATE Gaggio, Istituti",LL004121,1,26i_Mm_N,L004R6,1,1
4,F5SC,LL004122,"LECCO Cereda, Valsecchi",LL004122,0,26i_Np_N,L004A2,1,1
4,F5SC,LL004123,"MALGRATE Gaggio, Istituti",LL004123,1,26i_H_N,L004R7,1,1
4,F5SC,LL004124,"LECCO Cereda, Valsecchi",LL004124,0,26i_Mm_N,L004A4,1,1
4,F5SC,LL004125,"MALGRATE Gaggio, Istituti",LL004125,1,26i_Np_N,L004R2,1,1
4,F5SC,LL004125B,"MALGRATE Gaggio, Istituti",LL004125B,1,26i_Wm_N,L004R7,1,1
4,F5SC,LL004126,"LECCO Cereda, Valsecchi",LL004126,0,26i_Np_N,L004A2,1,1
4,F5SC,LL004127,"MALGRATE Gaggio, Istituti",LL004127,1,26i_Mm_N,L004R6,1,1
4,F5SC,LL004128,"LECCO Cereda, Valsecchi",LL004128,0,26i_Mm_N,L004A11,1,1
4,F5SC,LL004128B,"LECCO Cereda, Valsecchi",LL004128B,0,26i_Mp_N,L004A12,1,1
4,F5SC,LL004129,"MALGRATE Gaggio, Istituti",LL004129,1,26i_Np_N,L004R2,1,1
4,F5SC,LL004130,"LECCO Cereda, Valsecchi",LL004130,0,26i_Np_N,L004A5,1,1
4,F5SC,LL004131,"MALGRATE Gaggio, Istituti",LL004131,1,26i_Mm_N,L004R6,1,1
4,F5SC,LL004132,"LECCO Cereda, Valsecchi",LL004132,0,26i_Mp_N,L004A4,1,1
4,F5SC,LL004133,"MALGRATE Gaggio, Istituti",LL004133,1,26i_Np_N,L004R2,1,1
4,F5SC,LL004134,"LECCO Cereda, Valsecchi",LL004134,0,26i_Np_N,L004A2,1,1
4,F5SC,LL004135,"MALGRATE Gaggio, Istituti",LL004135,1,26i_Mp_N,L004R6,1,1
4,F5SC,LL004136,"LECCO Cereda, Valsecchi",LL004136,0,26i_Mp_N,L004A1,1,1
4,F5SC,LL004137,"MALGRATE Gaggio, Istituti",LL004137,1,26i_Np_N,L004R2,1,1
4,F5SC,LL004138,"LECCO Cereda, Valsecchi",LL004138,0,26i_Np_N,L004A2,1,1
4,F5SC,LL004139,"MALGRATE Gaggio, Istituti",LL004139,1,26i_Mp_N,L004R6,1,1
4,F5SC,LL004140,"LECCO Promessi Sposi",LL004140,0,26i_Mp_N,L004A8,1,1
4,F5SC,LL004141,"MALGRATE Gaggio, Istituti",LL004141,1,26i_Np_N,L004R2,1,1
4,F5SC,LL004143,"MALGRATE Gaggio, Istituti",LL004143,1,26i_Mp_N,L004R1,1,1
4,F5SC,LL004145,"MALGRATE Gaggio, Istituti",LL004145,1,26i_Np_N,L004R2,1,1
4,SASC,LL004200,"LECCO Cereda, Valsecchi",LL004200,0,26i_Mm_N,L004A1,1,1
4,SASC,LL004201,"MALGRATE Gaggio, Istituti",LL004201,1,26i_Mm_N,L004R1,1,1
4,SASC,LL004202,"LECCO Cereda, Valsecchi",LL004202,0,26i_Nm_N,L004A2,1,1
4,SASC,LL004203,"MALGRATE Gaggio, Istituti",LL004203,1,26i_Nm_N,L004R2,1,1
4,SASC,LL004204,"LECCO Cereda, Valsecchi",LL004204,0,26i_Mm_N,L004A1,1,1
4,SASC,LL004205,"MALGRATE Gaggio, Istituti",LL004205,1,26i_Mm_N,L004R1,1,1
4,SASC,LL004206,"LECCO Quarto",LL004206,0,26i_Km_N,L004A3,1,1
4,SASC,LL004207,"MALGRATE Gaggio, Istituti",LL004207,1,26i_Nm_N,L004R2,1,1
4,SASC,LL004208,"LECCO Cereda, Valsecchi",LL004208,0,26i_Nm_N,L004A2,1,1
4,SASC,LL004209,"LECCO Marconi, Istituti",LL004209,1,26i_H_N,L004R3,1,1
4,SASC,LL004210,"LECCO Cereda, Valsecchi",LL004210,0,26i_Mm_N,L004A4,1,1
4,SASC,LL004211,"MALGRATE Gaggio, Istituti",LL004211,1,26i_Mm_N,L004R1,1,1
4,SASC,LL004212,"LECCO Cereda, Valsecchi",LL004212,0,26i_Nm_N,L004A13,1,1
4,SASC,LL004212B,"LECCO Cereda, Valsecchi",LL004212B,0,26i_Np_N,L004A14,1,1
4,SASC,LL004213,"LECCO Manzoni/Costituzione",LL004213,1,26i_Km_N,L004R4,1,1
4,SASC,LL004214,"LECCO Cereda, Valsecchi",LL004214,0,26i_Mm_N,L004A4,1,1
4,SASC,LL004215,"MALGRATE Gaggio, Istituti",LL004215,1,26i_Nm_N,L004R2,1,1
4,SASC,LL004216,"LECCO Cereda, Valsecchi",LL004216,0,26i_Np_N,L004A5,1,1
4,SASC,LL004217,"MALGRATE Gaggio, Istituti",LL004217,1,26i_Mm_N,L004R5,1,1
4,SASC,LL004218,"LECCO Cereda, Valsecchi",LL004218,0,26i_Mm_N,L004A1,1,1
4,SASC,LL004219,"MALGRATE Gaggio, Istituti",LL004219,1,26i_Np_N,L004R2,1,1
4,SASC,LL004220,"LECCO Bonacina, Piloni",LL004220,0,26i_H_N,L004A6,1,1
4,SASC,LL004221,"MALGRATE Gaggio, Istituti",LL004221,1,26i_Mm_N,L004R6,1,1
4,SASC,LL004222,"LECCO Cereda, Valsecchi",LL004222,0,26i_Np_N,L004A2,1,1
4,SASC,LL004223,"MALGRATE Gaggio, Istituti",LL004223,1,26i_H_N,L004R7,1,1
4,SASC,LL004224,"LECCO Cereda, Valsecchi",LL004224,0,26i_Mm_N,L004A4,1,1
4,SASC,LL004225,"MALGRATE Gaggio, Istituti",LL004225,1,26i_Np_N,L004R2,1,1
4,SASC,LL004225B,"MALGRATE Gaggio, Istituti",LL004225B,1,26i_Wm_N,L004R7,1,1
4,SASC,LL004226,"LECCO Cereda, Valsecchi",LL004226,0,26i_Np_N,L004A2,1,1
4,SASC,LL004227,"MALGRATE Gaggio, Istituti",LL004227,1,26i_Mm_N,L004R6,1,1
4,SASC,LL004228,"LECCO Cereda, Valsecchi",LL004228,0,26i_Mm_N,L004A11,1,1
4,SASC,LL004228B,"LECCO Cereda, Valsecchi",LL004228B,0,26i_Mp_N,L004A12,1,1
4,SASC,LL004229,"MALGRATE Gaggio, Istituti",LL004229,1,26i_Np_N,L004R2,1,1
4,SASC,LL004230,"LECCO Cereda, Valsecchi",LL004230,0,26i_Np_N,L004A5,1,1
4,SASC,LL004231,"MALGRATE Gaggio, Istituti",LL004231,1,26i_Mm_N,L004R6,1,1
4,SASC,LL004232,"LECCO Cereda, Valsecchi",LL004232,0,26i_Mp_N,L004A4,1,1
4,SASC,LL004233,"MALGRATE Gaggio, Istituti",LL004233,1,26i_Np_N,L004R2,1,1
4,SASC,LL004234,"LECCO Cereda, Valsecchi",LL004234,0,26i_Np_N,L004A2,1,1
4,SASC,LL004235,"MALGRATE Gaggio, Istituti",LL004235,1,26i_Mp_N,L004R6,1,1
4,SASC,LL004236,"LECCO Cereda, Valsecchi",LL004236,0,26i_Mp_N,L004A1,1,1
4,SASC,LL004237,"MALGRATE Gaggio, Istituti",LL004237,1,26i_Np_N,L004R2,1,1
4,SASC,LL004238,"LECCO Cereda, Valsecchi",LL004238,0,26i_Np_N,L004A2,1,1
4,SASC,LL004239,"MALGRATE Gaggio, Istituti",LL004239,1,26i_Mp_N,L004R6,1,1
4,SASC,LL004240,"LECCO Promessi Sposi",LL004240,0,26i_Mp_N,L004A8,1,1
4,SASC,LL004241,"MALGRATE Gaggio, Istituti",LL004241,1,26i_Np_N,L004R2,1,1
4,SASC,LL004243,"MALGRATE Gaggio, Istituti",LL004243,1,26i_Mp_N,L004R1,1,1
4,SASC,LL004245,"MALGRATE Gaggio, Istituti",LL004245,1,26i_Np_N,L004R2,1,1
4,F5NS,LL004300,"LECCO Cereda, Valsecchi",LL004300,0,26i_M_R,L004A1,1,1
4,F5NS,LL004301,"MALGRATE Gaggio, Istituti",LL004301,1,26i_M_R,L004R1,1,1
4,F5NS,LL004302,"LECCO Cereda, Valsecchi",LL004302,0,26i_N_R,L004A2,1,1
4,F5NS,LL004303,"MALGRATE Gaggio, Istituti",LL004303,1,26i_N_R,L004R2,1,1
4,F5NS,LL004304,"LECCO Cereda, Valsecchi",LL004304,0,26i_M_R,L004A1,1,1
4,F5NS,LL004305,"MALGRATE Gaggio, Istituti",LL004305,1,26i_M_R,L004R1,1,1
4,F5NS,LL004306,"LECCO Cereda, Valsecchi",LL004306,0,26i_N_R,L004A2,1,1
4,F5NS,LL004307,"MALGRATE Gaggio, Istituti",LL004307,1,26i_N_R,L004R2,1,1
4,F5NS,LL004308,"LECCO Cereda, Valsecchi",LL004308,0,26i_M_R,L004A4,1,1
4,F5NS,LL004309,"MALGRATE Gaggio, Istituti",LL004309,1,26i_M_R,L004R1,1,1
4,F5NS,LL004310,"LECCO Cereda, Valsecchi",LL004310,0,26i_N_R,L004A5,1,1
4,F5NS,LL004311,"MALGRATE Gaggio, Istituti",LL004311,1,26i_N_R,L004R2,1,1
4,F5NS,LL004312,"LECCO Cereda, Valsecchi",LL004312,0,26i_M_R,L004A4,1,1
4,F5NS,LL004313,"MALGRATE Gaggio, Istituti",LL004313,1,26i_M_R,L004R5,1,1
4,F5NS,LL004314,"LECCO Cereda, Valsecchi",LL004314,0,26i_N_R,L004A5,1,1
4,F5NS,LL004315,"MALGRATE Gaggio, Istituti",LL004315,1,26i_N_R,L004R2,1,1
4,F5NS,LL004316,"LECCO Cereda, Valsecchi",LL004316,0,26i_M_R,L004A1,1,1
4,F5NS,LL004317,"MALGRATE Gaggio, Istituti",LL004317,1,26i_M_R,L004R6,1,1
4,F5NS,LL004318,"LECCO Cereda, Valsecchi",LL004318,0,26i_N_R,L004A2,1,1
4,F5NS,LL004319,"MALGRATE Gaggio, Istituti",LL004319,1,26i_N_R,L004R2,1,1
4,F5NS,LL004320,"LECCO Cereda, Valsecchi",LL004320,0,26i_M_R,L004A4,1,1
4,F5NS,LL004321,"MALGRATE Gaggio, Istituti",LL004321,1,26i_M_R,L004R6,1,1
4,F5NS,LL004322,"LECCO Cereda, Valsecchi",LL004322,0,26i_N_R,L004A2,1,1
4,F5NS,LL004323,"MALGRATE Gaggio, Istituti",LL004323,1,26i_N_R,L004R2,1,1
4,F5NS,LL004324,"LECCO Cereda, Valsecchi",LL004324,0,26i_M_R,L004A7,1,1
4,F5NS,LL004325,"MALGRATE Gaggio, Istituti",LL004325,1,26i_M_R,L004R6,1,1
4,F5NS,LL004326,"LECCO Cereda, Valsecchi",LL004326,0,26i_N_R,L004A5,1,1
4,F5NS,LL004327,"MALGRATE Gaggio, Istituti",LL004327,1,26i_N_R,L004R2,1,1
4,F5NS,LL004328,"LECCO Cereda, Valsecchi",LL004328,0,26i_M_R,L004A4,1,1
4,F5NS,LL004329,"MALGRATE Gaggio, Istituti",LL004329,1,26i_M_R,L004R6,1,1
4,F5NS,LL004330,"LECCO Cereda, Valsecchi",LL004330,0,26i_N_R,L004A2,1,1
4,F5NS,LL004331,"MALGRATE Gaggio, Istituti",LL004331,1,26i_N_R,L004R2,1,1
4,F5NS,LL004332,"LECCO Cereda, Valsecchi",LL004332,0,26i_M_R,L004A1,1,1
4,F5NS,LL004333,"MALGRATE Gaggio, Istituti",LL004333,1,26i_M_R,L004R6,1,1
4,F5NS,LL004334,"LECCO Cereda, Valsecchi",LL004334,0,26i_N_R,L004A2,1,1
4,F5NS,LL004335,"MALGRATE Gaggio, Istituti",LL004335,1,26i_N_R,L004R2,1,1
4,F5NS,LL004336,"LECCO Promessi Sposi",LL004336,0,26i_M_R,L004A8,1,1
4,F5NS,LL004337,"MALGRATE Gaggio, Istituti",LL004337,1,26i_M_R,L004R1,1,1
4,F5NS,LL004339,"MALGRATE Gaggio, Istituti",LL004339,1,26i_N_R,L004R2,1,1
4,SANS,LL004400,"LECCO Cereda, Valsecchi",LL004400,0,26i_M_R,L004A1,1,1
4,SANS,LL004401,"MALGRATE Gaggio, Istituti",LL004401,1,26i_M_R,L004R1,1,1
4,SANS,LL004402,"LECCO Cereda, Valsecchi",LL004402,0,26i_N_R,L004A2,1,1
4,SANS,LL004403,"MALGRATE Gaggio, Istituti",LL004403,1,26i_N_R,L004R2,1,1
4,SANS,LL004404,"LECCO Cereda, Valsecchi",LL004404,0,26i_M_R,L004A1,1,1
4,SANS,LL004405,"MALGRATE Gaggio, Istituti",LL004405,1,26i_M_R,L004R1,1,1
4,SANS,LL004406,"LECCO Cereda, Valsecchi",LL004406,0,26i_N_R,L004A2,1,1
4,SANS,LL004408,"LECCO Cereda, Valsecchi",LL004408,0,26i_M_R,L004A4,1,1
4,SANS,LL004410,"LECCO Cereda, Valsecchi",LL004410,0,26i_N_R,L004A5,1,1
4,SANS,LL004412,"LECCO Cereda, Valsecchi",LL004412,0,26i_M_R,L004A4,1,1
4,SANS,LL004414,"LECCO Cereda, Valsecchi",LL004414,0,26i_N_R,L004A5,1,1
4,SANS,LL004416,"LECCO Cereda, Valsecchi",LL004416,0,26i_M_R,L004A1,1,1
4,SANS,LL004418,"LECCO Cereda, Valsecchi",LL004418,0,26i_N_R,L004A2,1,1
4,SANS,LL004420,"LECCO Cereda, Valsecchi",LL004420,0,26i_M_R,L004A4,1,1
4,SANS,LL004422,"LECCO Cereda, Valsecchi",LL004422,0,26i_N_R,L004A2,1,1
4,SANS,LL004424,"LECCO Cereda, Valsecchi",LL004424,0,26i_M_R,L004A7,1,1
4,SANS,LL004426,"LECCO Cereda, Valsecchi",LL004426,0,26i_N_R,L004A5,1,1
4,SANS,LL004428,"LECCO Cereda, Valsecchi",LL004428,0,26i_M_R,L004A4,1,1
4,SANS,LL004430,"LECCO Cereda, Valsecchi",LL004430,0,26i_N_R,L004A2,1,1
4,SANS,LL004432,"LECCO Cereda, Valsecchi",LL004432,0,26i_M_R,L004A1,1,1
4,SANS,LL004434,"LECCO Cereda, Valsecchi",LL004434,0,26i_N_R,L004A2,1,1
4,SANS,LL004436,"LECCO Promessi Sposi",LL004436,0,26i_M_R,L004A8,1,1
